valid_points	duration	head_id	source	srt	heuristic_saccade_validity	invalid_points	trial_configuration_id	stim_location	tracker_successfully_calibrated	trial_number	mse
1788	36616	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	203350	True	18	SRT2	5	False	5	0.0012217595120071383
1803	43334	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	260016	True	3	SRT2	5	False	6	0.0006817233692590807
1692	56660	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	199984	True	114	SRT2	4	False	7	0.0033033554937777288
1743	43335	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	313319	True	63	SRT2	4	False	8	0.0014640387180362207
1770	109952	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	156658	False	36	SRT2	4	False	9	0.0037874044002838285
1806	36641	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	456657	True	0	SRT2	6	False	10	0.00032997178685299636
1806	70003	0124	cg34_8_childcogn_8mNoCalib_SRT2.gazedata	276608	True	0	SRT2	3	False	11	0.0011137833787282377
1794	46694	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	376585	True	12	SRT3	5	False	0	0.0014122742212899604
1773	46584	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	356651	True	33	SRT3	5	False	1	0.0008873830597028939
1761	39975	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	193351	True	45	SRT3	6	False	2	0.0034902565864060563
1800	103261	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	176693	False	6	SRT3	3	False	3	0.0022271283663362887
1782	126633	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	149957	False	24	SRT3	3	False	4	0.002317880061166794
1644	86678	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	173258	False	162	SRT3	4	False	5	0.004527572521556989
1806	46585	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	339978	True	0	SRT3	6	False	6	0.00034027515640318784
1806	43341	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	513192	True	0	SRT3	6	False	7	0.0009117123481993914
1794	49995	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	273287	True	12	SRT3	3	False	8	0.0017231166826109157
1800	43336	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	183321	True	6	SRT3	5	False	9	0.0034450928505525046
1755	53305	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	366616	True	51	SRT3	4	False	10	0.0012515459318111963
1677	40066	0124	cg34_8_childcogn_8mNoCalib_SRT3.gazedata	203261	True	129	SRT3	4	False	11	0.0014880900517786138
1758	53310	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	236609	True	48	SRT4	5	False	0	0.0033528459206552882
1797	36641	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	233255	True	9	SRT4	3	False	1	0.002013258609916494
1755	96650	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	156648	False	51	SRT4	5	False	2	0.005458372729450258
1728	50026	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	136612	True	78	SRT4	6	False	3	0.0017593207776569505
1587	36729	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	183306	True	219	SRT4	4	False	4	0.005469903655779213
1731	40067	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	153303	True	75	SRT4	3	False	5	0.0012524618194115886
1611	46580	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	196637	True	195	SRT4	6	False	6	0.0003807570215390945
1782	63292	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	173341	True	24	SRT4	4	False	7	0.002226602634254188
1671	50057	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	183288	True	135	SRT4	4	False	8	0.003097668874554636
1800	36709	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	173242	True	6	SRT4	3	False	9	0.001982755149059382
1770	26614	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	963256	False	36	SRT4	6	False	10	0.11482650811361389
1794	33256	0124	cg34_8_childcogn_8mNoCalib_SRT4.gazedata	143331	True	12	SRT4	5	False	11	0.006169909741715846
1803	256661	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	63261	False	3	SRT5	3	False	0	0.0032563319799229972
1806	53322	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	163260	True	0	SRT5	5	False	1	0.00202904699690384
1806	53305	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	180051	True	0	SRT5	3	False	2	0.0025531684423369286
1803	40061	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	213232	True	3	SRT5	4	False	3	0.0019030548950022543
1752	26670	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	203241	True	54	SRT5	4	False	4	0.0021555581967581234
1662	83302	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	679938	False	144	SRT5	5	False	5	0.008677057679799916
1614	43335	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	183286	True	192	SRT5	5	False	6	0.0035818424603059175
1722	39980	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	339962	True	84	SRT5	6	False	7	0.0034863098940998423
1722	53401	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	49953	False	84	SRT5	6	False	8	0.08732018536100605
1794	39971	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	216691	True	12	SRT5	6	False	9	0.0019026193953724057
1800	53318	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	196629	True	6	SRT5	4	False	10	0.0023964736151964702
1806	56746	0124	cg34_8_childcogn_8mNoCalib_SRT5.gazedata	206596	True	0	SRT5	3	False	11	0.0025275636612853746
1806	46709	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	349935	True	0	SRT1	3	False	0	0.0016906924425910263
1506	33318	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	493276	True	300	SRT1	6	False	1	0.0013512974183424234
1734	100012	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	183298	False	72	SRT1	5	False	2	0.002403199777720924
1794	56671	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	269867	True	12	SRT1	4	False	3	0.001363667086128953
1806	33371	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	479943	True	0	SRT1	4	False	4	0.0018861631381861738
1806	53313	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	459909	True	0	SRT1	5	False	5	0.0006073593098398988
1788	43342	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	436604	True	18	SRT1	5	False	6	0.002068590329770036
1782	80034	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	226659	False	24	SRT1	4	False	7	0.0033070811369085564
1794	40058	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	446580	True	12	SRT1	6	False	8	0.0003230228999625068
1806	43337	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	303327	True	0	SRT1	3	False	9	0.0007544218292373517
1806	39985	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	133248	True	0	SRT1	3	False	10	0.003790847049893215
1806	43320	0152	cg35_8_childcogn_8mNoCalib_SRT1.gazedata	406594	True	0	SRT1	6	False	11	0.0005910081186530843
1782	90016	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	259922	False	24	SRT2	5	False	0	0.0013823781743170442
1806	53300	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	356656	True	0	SRT2	3	False	1	0.00085285907071987
1782	429997	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	166622	False	24	SRT2	5	False	2	0.0020556633235282685
1806	53298	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	223385	True	0	SRT2	3	False	3	0.002081839836453673
1806	123299	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	236622	False	0	SRT2	4	False	4	0.004161520703878977
1608	50017	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	293247	True	198	SRT2	4	False	5	0.0016841462296124665
1806	46692	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	363255	True	0	SRT2	6	False	6	0.000631289142959447
1794	46695	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	323287	True	12	SRT2	6	False	7	0.0004739148376630474
1806	46678	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	259921	True	0	SRT2	5	False	8	0.0010284723283233207
1806	53384	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	213238	True	0	SRT2	4	False	9	0.00172713734952036
1806	43333	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	183312	True	0	SRT2	3	False	10	0.0013988358058645272
1806	43333	0152	cg35_8_childcogn_8mNoCalib_SRT2.gazedata	366620	True	0	SRT2	6	False	11	0.0007078847625704808
1806	66632	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	316663	True	0	SRT3	5	False	0	0.0006118686237910802
1806	43334	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	256642	True	0	SRT3	4	False	1	0.0019271905426720129
1794	43340	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	256656	True	12	SRT3	4	False	2	0.0022039122754014626
1803	163307	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	259978	False	3	SRT3	5	False	3	0.0025232593848833564
1806	39984	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	443315	True	0	SRT3	6	False	4	0.00013663222478093866
1806	46614	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	443309	True	0	SRT3	4	False	5	0.00314914947439035
1806	50059	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	443209	True	0	SRT3	3	False	6	0.0010232273357036166
1806	49950	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	299989	True	0	SRT3	3	False	7	0.0008364841463389111
1806	46666	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	516608	True	0	SRT3	5	False	8	0.0021880636024120314
1806	43334	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	433252	True	0	SRT3	6	False	9	0.0005402948536521188
1800	46663	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	383241	True	6	SRT3	6	False	10	0.0007471709344809092
1806	143330	0152	cg35_8_childcogn_8mNoCalib_SRT3.gazedata	213323	False	0	SRT3	3	False	11	0.001346216042108403
1806	39976	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	233263	True	0	SRT4	3	False	0	0.0007867019692546013
1806	33365	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	249937	True	0	SRT4	4	False	1	0.002059918337041116
1794	43338	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	459898	True	12	SRT4	6	False	2	0.0010706594321929321
1752	33355	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	263280	True	54	SRT4	4	False	3	0.001515095959001299
1758	46671	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	366587	True	48	SRT4	3	False	4	0.0017299984773955334
1758	46693	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	513202	True	48	SRT4	5	False	5	0.0003048018516916666
1806	50043	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	339951	True	0	SRT4	5	False	6	0.00036460600150625954
1806	33258	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	456653	True	0	SRT4	6	False	7	0.00019169658788003037
1614	43317	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	249953	True	192	SRT4	4	False	8	0.0026557803794807306
1806	160016	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	226646	False	0	SRT4	5	False	9	0.0025024408246160567
1755	100031	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	189913	False	51	SRT4	3	False	10	0.003837671572418049
1806	36646	0152	cg35_8_childcogn_8mNoCalib_SRT4.gazedata	436610	True	0	SRT4	6	False	11	0.0002788216522684856
1806	53320	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	423281	True	0	SRT5	5	False	0	0.00015624933902862905
1806	50053	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	369951	True	0	SRT5	6	False	1	0.0014192829783117068
1803	39988	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	196629	True	3	SRT5	4	False	2	0.0022829394041778196
1806	39976	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	253291	True	0	SRT5	4	False	3	0.0004824133172885916
1794	39996	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	406599	True	12	SRT5	5	False	4	0.0006086710114304229
1806	39976	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	446685	True	0	SRT5	3	False	5	0.001217381999825063
1806	23289	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	226645	True	0	SRT5	4	False	6	0.0006953756229266271
1803	63377	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	203234	True	3	SRT5	3	False	7	0.0015905385302512635
1806	43341	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	256651	True	0	SRT5	6	False	8	0.0005380088381234861
1767	26644	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	276608	True	39	SRT5	6	False	9	0.0005009170650536156
1806	46707	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	236609	True	0	SRT5	5	False	10	0.0007966440920114581
1806	66716	0152	cg35_8_childcogn_8mNoCalib_SRT5.gazedata	229918	True	0	SRT5	3	False	11	0.0018676371700151726
1806	43338	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	313286	True	0	SRT1	4	False	0	0.001736279611289793
1734	40068	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	216597	True	72	SRT1	3	False	1	0.0016458866224441614
1704	46706	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	289988	True	102	SRT1	3	False	2	0.001473720897208512
1548	553272	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	39968	False	258	SRT1	4	False	3	0.013424914852590541
1728	33371	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	133254	True	78	SRT1	3	False	4	0.0033732641744924456
1794	223284	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	183305	False	12	SRT1	6	False	5	0.0032362496326604085
1803	36635	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	219926	True	3	SRT1	5	False	6	0.0011122378771589467
1752	60023	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	283307	True	54	SRT1	4	False	7	0.0015160534701340383
1782	43331	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	329912	True	24	SRT1	6	False	8	0.0013254219815053315
1776	40069	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	239996	True	30	SRT1	5	False	9	0.0005486780931338713
1782	50000	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	229946	True	24	SRT1	6	False	10	0.0007581322876835781
1806	43337	0195	cg36_8_childcogn_8mNoCalib_SRT1.gazedata	223372	True	0	SRT1	5	False	11	0.0003423031392892668
1806	49963	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	196631	True	0	SRT2	3	False	0	0.0016193199685301354
1578	40057	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	236630	True	228	SRT2	3	False	1	0.0030436096481876516
1776	473341	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	66626	False	30	SRT2	4	False	2	0.003994624615360447
1788	73339	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	203332	True	18	SRT2	4	False	3	0.0038909577373827243
1770	19942	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	263266	True	36	SRT2	5	False	4	0.000954537093202962
1668	43323	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	243232	True	138	SRT2	5	False	5	0.001837570500520944
1794	39970	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	209960	True	12	SRT2	6	False	6	0.002230120448753488
1806	53333	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	223284	True	0	SRT2	6	False	7	0.002155590356966793
1791	49947	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	223366	True	15	SRT2	5	False	8	0.0009216892084700705
1746	190023	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	149946	False	60	SRT2	6	False	9	0.002350609121130338
1806	46589	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	333378	True	0	SRT2	4	False	10	0.0006164182115948648
1758	43338	0195	cg36_8_childcogn_8mNoCalib_SRT2.gazedata	186680	True	48	SRT2	3	False	11	0.0026049971434170542
1758	216567	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	179953	False	48	SRT3	4	False	0	0.003385511375813013
1764	53321	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	243278	True	42	SRT3	6	False	1	0.004438797027339874
1800	69988	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	206602	True	6	SRT3	3	False	2	0.0010627483729427636
1734	43334	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	216684	True	72	SRT3	4	False	3	0.002877596505182673
1791	46691	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	209966	True	15	SRT3	3	False	4	0.0012015330444081057
1806	66640	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	236690	True	0	SRT3	5	False	5	0.0014475549764900086
1803	43338	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	226638	True	3	SRT3	6	False	6	0.0018152719882532993
1533	146689	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	789902	False	273	SRT3	4	False	7	0.04406959309012167
1806	69992	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	189940	True	0	SRT3	3	False	8	0.0014746208228680294
1752	40066	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	279960	True	54	SRT3	5	False	9	0.000387095240882834
1764	369934	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	126682	False	42	SRT3	6	False	10	0.002309636405273656
1644	36709	0195	cg36_8_childcogn_8mNoCalib_SRT3.gazedata	213231	True	162	SRT3	5	False	11	0.0005165025931127443
1806	43336	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	226626	True	0	SRT4	3	False	0	0.0012038386797187353
1509	376583	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	116685	False	297	SRT4	3	False	1	0.002083835474555616
1806	176587	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	313322	False	0	SRT4	6	False	2	0.01471892126147763
1806	39968	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	209959	True	0	SRT4	5	False	3	0.001258647810177183
1806	66732	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	149934	True	0	SRT4	5	False	4	0.003910120464394273
1806	63383	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	229971	True	0	SRT4	3	False	5	0.002099173259285136
1800	43339	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	216691	True	6	SRT4	4	False	6	0.0012343726934083187
1797	69986	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	223305	True	9	SRT4	5	False	7	0.0019827716573408783
1752	130013	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	173337	False	54	SRT4	6	False	8	0.001839067384276654
1785	63385	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	203358	True	21	SRT4	4	False	9	0.001973970796485607
1770	89914	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	223286	False	36	SRT4	6	False	10	0.002165422487253154
1803	46613	0195	cg36_8_childcogn_8mNoCalib_SRT4.gazedata	293360	True	3	SRT4	4	False	11	0.0007775924054601764
1776	53302	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	179948	True	30	SRT5	4	False	0	0.0016080023875009836
1722	56662	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	186671	True	84	SRT5	3	False	1	0.002199747835377439
1764	46673	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	200018	True	42	SRT5	4	False	2	0.0014437713545974824
1743	103359	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	206601	False	63	SRT5	5	False	3	0.0018734302542063085
1752	90027	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	230000	False	54	SRT5	3	False	4	0.0021882400391775364
1683	66643	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	196620	True	123	SRT5	4	False	5	0.0018600381261135261
1806	119928	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	193390	False	0	SRT5	6	False	6	0.0009901750636589132
1788	36616	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	256656	True	18	SRT5	6	False	7	0.0014673923408843614
1788	46577	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	243331	True	18	SRT5	6	False	8	0.0002883276348395069
1803	86671	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	213320	False	3	SRT5	3	False	9	0.0030774891738863746
1737	49940	0195	cg36_8_childcogn_8mNoCalib_SRT5.gazedata	203357	True	69	SRT5	5	False	10	0.004818674755464255
639	53319	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	349941	True	1167	SRT1	3	False	0	0.0014796451822262884
1173	36615	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	536608	True	633	SRT1	6	False	1	0.0017610292253857148
1659	53301	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	483316	True	147	SRT1	4	False	2	0.0017860047334846176
1419	26662	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	296706	True	387	SRT1	6	False	3	0.0021880700660717382
1368	30014	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	276586	True	438	SRT1	3	False	4	0.002731082987652274
1212	39984	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	326635	True	594	SRT1	5	False	5	0.0027176961050017325
1134	373330	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	153306	False	672	SRT1	6	False	7	0.004148321022902898
834	33254	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	506682	True	972	SRT1	4	False	8	0.002672219075004091
1572	36716	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	436600	True	234	SRT1	4	False	9	0.0012659025697222004
1635	43343	0182	cg37_8_childcogn_8mNoCalib_SRT1.gazedata	369970	True	171	SRT1	5	False	10	0.0009589479342678896
1278	66647	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	296601	True	528	SRT2	5	False	0	0.0018139528699955072
1452	63287	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	269985	True	354	SRT2	6	False	1	0.0037373862285181875
1569	119955	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	336611	False	237	SRT2	3	False	2	0.0015868081127074522
792	40064	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	559918	True	1014	SRT2	4	False	4	0.0018710333777304544
1683	43336	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	379946	True	123	SRT2	4	False	5	0.001849946790097693
1029	20027	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	303259	True	777	SRT2	5	False	6	0.00016455779730192694
840	16689	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	289909	True	966	SRT2	3	False	7	0.0022032960232617953
1200	6726	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	323277	False	606	SRT2	4	False	9	0.0032564478038054844
1656	586654	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	133260	False	150	SRT2	6	False	10	0.006384950110705494
1461	30010	0182	cg37_8_childcogn_8mNoCalib_SRT2.gazedata	323297	True	345	SRT2	6	False	11	0.0032430481048009966
1137	56641	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	229915	True	669	SRT3	3	False	0	0.0005256874348361878
1233	416660	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	136622	False	573	SRT3	6	False	1	0.0019054544631213674
1689	133367	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	199974	False	117	SRT3	4	False	2	0.004109442891320487
1032	363263	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	169996	False	774	SRT3	5	False	3	0.004266690033688369
450	46664	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	239985	True	1356	SRT3	3	False	4	0.002016568844085912
1263	9964	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	319930	False	543	SRT3	4	False	5	0.002337805345706028
1395	426563	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	136699	False	411	SRT3	6	False	6	0.0030797193797902763
1767	69974	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	279975	True	39	SRT3	6	False	7	0.003263560186638893
1062	39977	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	256657	True	744	SRT3	3	False	8	0.000735171949305241
1317	59979	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	303272	True	489	SRT3	4	False	9	0.002609455852349787
1746	396621	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	113327	False	60	SRT3	5	False	10	0.0034032743630281127
108	3355	0182	cg37_8_childcogn_8mNoCalib_SRT3.gazedata	163269	False	1698	SRT3	5	False	11	0.00022158479010699877
942	46707	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	299985	True	864	SRT4	5	False	0	0.00010390738688257417
576	6606	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	476582	False	1230	SRT4	3	False	1	0.0007734005935353411
1515	33371	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	289916	True	291	SRT4	6	False	2	0.0034356020100696706
1593	43332	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	319929	True	213	SRT4	4	False	3	0.01061323369461329
1755	59998	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	273247	True	51	SRT4	4	False	4	0.0027901033477683293
450	66613	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	219946	True	1356	SRT4	3	False	5	0.0023031027896781926
894	26641	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	296632	True	912	SRT4	5	False	6	0.001695514693230665
438	606591	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	393347	False	1368	SRT4	5	False	7	0.006557922903224367
1638	119948	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	206594	False	168	SRT4	6	False	8	0.004299121478188472
1749	56658	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	239974	True	57	SRT4	4	False	10	0.002126593278484685
1290	46693	0182	cg37_8_childcogn_8mNoCalib_SRT4.gazedata	496628	True	516	SRT4	3	False	11	0.0006879923660961445
129	6724	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	239945	False	1677	SRT5	3	False	0	0.00013204694597645768
1461	613283	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	0	False	345	SRT5	6	False	1	0.034872859878868595
1722	366620	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	139965	False	84	SRT5	5	False	2	0.0030897924468196404
1779	63377	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	226636	True	27	SRT5	6	False	3	0.0013661113037526933
1650	60018	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	606591	True	156	SRT5	4	False	4	0.0017490270557313436
1755	53290	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	343334	True	51	SRT5	4	False	5	0.0010162174408018029
417	6620	0182	cg37_8_childcogn_8mNoCalib_SRT5.gazedata	290001	False	1389	SRT5	3	False	6	0.00026120430258872276
